sample start (ns), sample end (ns), package-0 (J), core (J), dram (J), amdgpu-pci-0300#power1_average (W), integrated amdgpu-pci-0300#power1_average (J),
1704475993733097864, 1704475993833519270, 0.562682, 0.213073, 0.106323, 6.000000, 0.600000, 
1704475993833519270, 1704475993932772031, 0.555540, 0.204345, 0.106750, 6.000000, 0.600000, 
1704475993932772031, 1704475994033127836, 1.655270, 1.308102, 0.120910, 6.000000, 0.600000, 
1704475994033127836, 1704475994133487318, 0.619871, 0.266784, 0.108887, 6.000000, 0.600000, 
1704475994133487318, 1704475994232726080, 0.552123, 0.201294, 0.104553, 6.000000, 0.600000, 
1704475994232726080, 1704475994333196299, 0.546507, 0.196532, 0.108398, 6.000000, 0.600000, 
1704475994333196299, 1704475994433569936, 0.578612, 0.230346, 0.110229, 6.000000, 0.600000, 
1704475994433569936, 1704475994532801781, 0.548521, 0.196899, 0.105835, 6.000000, 0.600000, 
1704475994532801781, 1704475994633257466, 0.533507, 0.184692, 0.103698, 6.000000, 0.600000, 
1704475994633257466, 1704475994733680085, 0.547728, 0.192993, 0.110291, 6.000000, 0.600000, 
1704475994733680085, 1704475994833062712, 0.524718, 0.177734, 0.101318, 6.000000, 0.600000, 
1704475994833062712, 1704475994933388646, 0.556151, 0.209167, 0.109008, 6.000000, 0.600000, 
1704475994933388646, 1704475995033734011, 0.617125, 0.261107, 0.107361, 6.000000, 0.600000, 
1704475995033734011, 1704475995133093968, 0.544921, 0.198303, 0.103637, 6.000000, 0.600000, 
1704475995133093968, 1704475995233409554, 0.544127, 0.196228, 0.107239, 6.000000, 0.600000, 
1704475995233409554, 1704475995332680547, 0.549193, 0.201415, 0.109435, 6.000000, 0.600000, 
1704475995332680547, 1704475995433027478, 0.579527, 0.225097, 0.107239, 6.000000, 0.600000, 
1704475995433027478, 1704475995533422095, 0.552245, 0.203369, 0.108215, 6.000000, 0.600000, 
1704475995533422095, 1704475995632711273, 0.544798, 0.193359, 0.105224, 6.000000, 0.600000, 
1704475995632711273, 1704475995733126007, 0.539427, 0.190307, 0.106628, 6.000000, 0.600000, 
1704475995733126007, 1704475995833487151, 0.556090, 0.207092, 0.109375, 6.000000, 0.600000, 
1704475995833487151, 1704475995932714719, 0.554198, 0.202148, 0.106506, 6.000000, 0.600000, 
1704475995932714719, 1704475996033082046, 0.564757, 0.215270, 0.103821, 6.000000, 0.600000, 
1704475996033082046, 1704475996133492220, 0.549254, 0.200744, 0.108947, 6.000000, 0.600000, 
1704475996133492220, 1704475996232726527, 0.541502, 0.189819, 0.106873, 6.000000, 0.600000, 
1704475996232726527, 1704475996333046423, 0.545714, 0.196227, 0.106689, 6.000000, 0.600000, 
1704475996333046423, 1704475996433403540, 0.579711, 0.230591, 0.109313, 6.000000, 0.600000, 
1704475996433403540, 1704475996533760816, 0.548643, 0.193725, 0.108704, 6.000000, 0.600000, 
1704475996533760816, 1704475996633151978, 0.547851, 0.201781, 0.107177, 6.000000, 0.600000, 
1704475996633151978, 1704475996733518337, 0.552366, 0.203308, 0.107117, 6.000000, 0.600000, 
1704475996733518337, 1704475996832801538, 0.538451, 0.187194, 0.105651, 6.000000, 0.600000, 
1704475996832801538, 1704475996933177983, 0.553404, 0.203796, 0.106018, 6.000000, 0.600000, 
1704475996933177983, 1704475997033484580, 0.577269, 0.227600, 0.107910, 6.000000, 0.600000, 
1704475997033484580, 1704475997132782078, 0.553222, 0.202575, 0.105224, 6.000000, 0.600000, 
1704475997132782078, 1704475997233106052, 0.545103, 0.195434, 0.106812, 6.000000, 0.600000, 
1704475997233106052, 1704475997333541039, 0.573729, 0.224548, 0.111388, 6.000000, 0.600000, 
1704475997333541039, 1704475997432722973, 0.567809, 0.222045, 0.105835, 6.000000, 0.600000, 
1704475997432722973, 1704475997533141835, 0.542845, 0.188293, 0.105896, 6.000000, 0.600000, 
1704475997533141835, 1704475997633543921, 0.549803, 0.200439, 0.107055, 6.000000, 0.600000, 
1704475997633543921, 1704475997732768008, 0.546691, 0.196044, 0.104065, 6.000000, 0.600000, 
1704475997732768008, 1704475997833122318, 0.561949, 0.212280, 0.104126, 6.000000, 0.600000, 
1704475997833122318, 1704475997933495302, 0.560485, 0.211181, 0.107543, 6.000000, 0.600000, 
1704475997933495302, 1704475998032736933, 0.566099, 0.215271, 0.103882, 6.000000, 0.600000, 
1704475998032736933, 1704475998133080572, 0.556029, 0.206847, 0.108154, 6.000000, 0.600000, 
1704475998133080572, 1704475998233450829, 0.555235, 0.205688, 0.108398, 6.000000, 0.600000, 
1704475998233450829, 1704475998332702881, 0.555602, 0.209717, 0.108154, 6.000000, 0.600000, 
1704475998332702881, 1704475998433038236, 0.604613, 0.251098, 0.108154, 6.000000, 0.600000, 
1704475998433038236, 1704475998533447597, 0.555418, 0.205871, 0.108581, 6.000000, 0.600000, 
1704475998533447597, 1704475998632687887, 0.535888, 0.189818, 0.105347, 6.000000, 0.600000, 
1704475998632687887, 1704475998733092724, 0.558287, 0.204163, 0.106994, 6.000000, 0.600000, 
1704475998733092724, 1704475998833471686, 0.537962, 0.187743, 0.102905, 6.000000, 0.600000, 
1704475998833471686, 1704475998932699545, 0.547728, 0.202209, 0.110534, 6.000000, 0.600000, 
1704475998932699545, 1704475999033058789, 0.572875, 0.219238, 0.107605, 6.000000, 0.600000, 
1704475999033058789, 1704475999133431999, 0.543089, 0.193054, 0.102417, 6.000000, 0.600000, 
1704475999133431999, 1704475999232683136, 0.544860, 0.199096, 0.108764, 6.000000, 0.600000, 
1704475999232683136, 1704475999333025200, 0.642698, 0.287902, 0.109375, 6.000000, 0.600000, 
1704475999333025200, 1704475999433324828, 0.627989, 0.278686, 0.102417, 6.000000, 0.600000, 
1704475999433324828, 1704475999533699411, 0.556456, 0.206725, 0.108947, 6.000000, 0.600000, 
1704475999533699411, 1704475999633046711, 0.543822, 0.192383, 0.107178, 6.000000, 0.600000, 
1704475999633046711, 1704475999733405321, 0.541625, 0.193114, 0.105712, 6.000000, 0.600000, 
1704475999733405321, 1704475999833694090, 0.563841, 0.213379, 0.110229, 6.000000, 0.600000, 
1704475999833694090, 1704475999933094572, 0.550353, 0.199401, 0.104614, 6.000000, 0.600000, 
1704475999933094572, 1704476000033460020, 0.575194, 0.227050, 0.107483, 6.000000, 0.600000, 
1704476000033460020, 1704476000132675680, 0.553465, 0.206176, 0.110596, 6.000000, 0.600000, 
1704476000132675680, 1704476000233046806, 0.549193, 0.194641, 0.106689, 6.000000, 0.600000, 
1704476000233046806, 1704476000333375877, 0.610655, 0.261962, 0.109985, 6.000000, 0.600000, 
1704476000333375877, 1704476000433758379, 0.591002, 0.240173, 0.105712, 6.000000, 0.600000, 
1704476000433758379, 1704476000533137008, 0.546446, 0.195739, 0.105225, 6.000000, 0.600000, 
1704476000533137008, 1704476000633450670, 0.548644, 0.199157, 0.107238, 6.000000, 0.600000, 
1704476000633450670, 1704476000732747927, 0.538573, 0.192505, 0.105469, 6.000000, 0.600000, 
1704476000732747927, 1704476000833165785, 0.550597, 0.195251, 0.105590, 6.000000, 0.600000, 
1704476000833165785, 1704476000933587547, 0.570066, 0.221313, 0.110107, 6.000000, 0.600000, 
1704476000933587547, 1704476001033024505, 0.564757, 0.214171, 0.104431, 6.000000, 0.600000, 
1704476001033024505, 1704476001133391267, 0.543700, 0.194275, 0.106873, 6.000000, 0.600000, 
1704476001133391267, 1704476001233675926, 0.553893, 0.204101, 0.107055, 6.000000, 0.600000, 
1704476001233675926, 1704476001333040512, 0.545714, 0.194763, 0.104614, 6.000000, 0.600000, 
1704476001333040512, 1704476001433409034, 0.567930, 0.219054, 0.106689, 6.000000, 0.600000, 
1704476001433409034, 1704476001532656819, 0.544310, 0.197326, 0.107056, 6.000000, 0.600000, 
1704476001532656819, 1704476001633084138, 0.547790, 0.193542, 0.105041, 6.000000, 0.600000, 
1704476001633084138, 1704476001733496741, 0.549009, 0.199707, 0.105834, 6.000000, 0.600000, 
1704476001733496741, 1704476001832741389, 0.555419, 0.210632, 0.108887, 6.000000, 0.600000, 
1704476001832741389, 1704476001933154047, 0.569334, 0.213683, 0.106689, 6.000000, 0.600000, 
1704476001933154047, 1704476002033452645, 0.562987, 0.213623, 0.104919, 6.000000, 0.600000, 
1704476002033452645, 1704476002132755964, 0.554503, 0.208068, 0.107849, 6.000000, 0.600000, 
1704476002132755964, 1704476002233135371, 0.556945, 0.203247, 0.104797, 6.000000, 0.600000, 
1704476002233135371, 1704476002333494189, 0.561399, 0.212035, 0.105225, 6.000000, 0.600000, 
1704476002333494189, 1704476002432796977, 0.569640, 0.223632, 0.110473, 6.000000, 0.600000, 
1704476002432796977, 1704476002533125252, 0.551085, 0.196411, 0.106872, 6.000000, 0.600000, 
1704476002533125252, 1704476002633536805, 0.545043, 0.196167, 0.106933, 6.000000, 0.600000, 
1704476002633536805, 1704476002732771974, 0.549925, 0.202575, 0.107422, 6.000000, 0.600000, 
1704476002732771974, 1704476002833122887, 0.541075, 0.186950, 0.105957, 6.000000, 0.600000, 
1704476002833122887, 1704476002933466530, 0.550841, 0.201965, 0.105773, 6.000000, 0.600000, 
1704476002933466530, 1704476003032734871, 0.565795, 0.220031, 0.106446, 6.000000, 0.600000, 
1704476003032734871, 1704476003133065642, 0.561461, 0.206664, 0.107360, 6.000000, 0.600000, 
1704476003133065642, 1704476003233436980, 0.549437, 0.200195, 0.107788, 6.000000, 0.600000, 
1704476003233436980, 1704476003332679479, 0.563353, 0.217834, 0.110901, 6.000000, 0.600000, 
1704476003332679479, 1704476003433050573, 0.594786, 0.240600, 0.106506, 6.000000, 0.600000, 
1704476003433050573, 1704476003533329807, 0.573729, 0.225036, 0.110717, 6.000000, 0.600000, 
1704476003533329807, 1704476003633608076, 3.988576, 3.637381, 0.224304, 6.000000, 0.600000, 
1704476003633608076, 1704476003732792790, 0.794859, 0.426207, 0.111816, 6.000000, 0.600000, 
1704476003732792790, 1704476003833093885, 0.551390, 0.197571, 0.108581, 6.000000, 0.600000, 
1704476003833093885, 1704476003933414955, 0.557433, 0.208434, 0.103638, 6.000000, 0.600000, 
1704476003933414955, 1704476004033728007, 0.572508, 0.222595, 0.107177, 6.000000, 0.600000, 
1704476004033728007, 1704476004133029127, 0.556456, 0.205077, 0.108093, 6.000000, 0.600000, 
1704476004133029127, 1704476004233398225, 0.541381, 0.192444, 0.104858, 6.000000, 0.600000, 
1704476004233398225, 1704476004333723856, 0.554380, 0.205138, 0.107788, 6.000000, 0.600000, 
1704476004333723856, 1704476004433066106, 0.566955, 0.215454, 0.106079, 6.000000, 0.600000, 
1704476004433066106, 1704476004533402715, 0.537169, 0.188659, 0.107910, 6.000000, 0.600000, 
1704476004533402715, 1704476004633677969, 0.548887, 0.198791, 0.106567, 6.000000, 0.600000, 
1704476004633677969, 1704476004732959849, 0.549315, 0.198181, 0.105712, 6.000000, 0.600000, 
1704476004732959849, 1704476004833288839, 0.551268, 0.202880, 0.106201, 6.000000, 0.600000, 
1704476004833288839, 1704476004933680156, 0.571227, 0.221801, 0.111572, 6.000000, 0.600000, 
1704476004933680156, 1704476005032945795, 0.690184, 0.343871, 0.119751, 6.000000, 0.600000, 
1704476005032945795, 1704476005133264808, 0.566221, 0.212769, 0.108398, 6.000000, 0.600000, 
1704476005133264808, 1704476005233687300, 0.559081, 0.208190, 0.107361, 6.000000, 0.600000, 
1704476005233687300, 1704476005332949867, 0.560973, 0.217590, 0.109618, 6.000000, 0.600000, 
1704476005332949867, 1704476005433286005, 0.625547, 0.269591, 0.117371, 6.000000, 0.600000, 
1704476005433286005, 1704476005533595602, 0.547912, 0.198242, 0.105102, 6.000000, 0.600000, 
1704476005533595602, 1704476005633007696, 0.544798, 0.193725, 0.106018, 6.000000, 0.600000, 
1704476005633007696, 1704476005733374637, 0.560912, 0.212097, 0.108337, 6.000000, 0.600000, 
1704476005733374637, 1704476005833720301, 0.589415, 0.239989, 0.106750, 6.000000, 0.600000, 
1704476005833720301, 1704476005933025117, 0.765745, 0.413573, 0.121216, 7.000000, 0.700000, 
1704476005933025117, 1704476006033360758, 0.587706, 0.237915, 0.106811, 6.000000, 0.600000, 
1704476006033360758, 1704476006133738208, 0.550475, 0.201537, 0.106750, 6.000000, 0.600000, 
1704476006133738208, 1704476006233078100, 0.543089, 0.191894, 0.103516, 6.000000, 0.600000, 
1704476006233078100, 1704476006333463107, 0.557005, 0.207153, 0.107726, 6.000000, 0.600000, 
1704476006333463107, 1704476006432759214, 0.597350, 0.252258, 0.115540, 6.000000, 0.600000, 
1704476006432759214, 1704476006533052183, 0.575255, 0.220336, 0.107177, 6.000000, 0.600000, 
1704476006533052183, 1704476006633350424, 0.552733, 0.203064, 0.107727, 6.000000, 0.600000, 
1704476006633350424, 1704476006733651284, 0.752561, 0.408690, 0.113708, 6.000000, 0.600000, 
1704476006733651284, 1704476006832990301, 0.632018, 0.278869, 0.105163, 6.000000, 0.600000, 
1704476006832990301, 1704476006933411652, 0.568968, 0.214721, 0.110168, 6.000000, 0.600000, 
1704476006933411652, 1704476007032682686, 0.560423, 0.215210, 0.104187, 6.000000, 0.600000, 
1704476007032682686, 1704476007133154761, 0.558043, 0.203063, 0.105713, 6.000000, 0.600000, 
1704476007133154761, 1704476007233562179, 0.550353, 0.200927, 0.108703, 6.000000, 0.600000, 
1704476007233562179, 1704476007332948658, 0.557311, 0.213501, 0.106506, 6.000000, 0.600000, 
1704476007332948658, 1704476007433355332, 0.613340, 0.257079, 0.107605, 6.000000, 0.600000, 
1704476007433355332, 1704476007533694525, 0.552550, 0.203063, 0.106262, 6.000000, 0.600000, 
1704476007533694525, 1704476007633035431, 0.541381, 0.190369, 0.104858, 6.000000, 0.600000, 
1704476007633035431, 1704476007733373930, 0.547728, 0.198363, 0.106201, 6.000000, 0.600000, 
1704476007733373930, 1704476007833739269, 0.549009, 0.199890, 0.107299, 6.000000, 0.600000, 
1704476007833739269, 1704476007933055570, 0.564513, 0.214355, 0.107178, 6.000000, 0.600000, 
1704476007933055570, 1704476008033434859, 0.567809, 0.219482, 0.105896, 6.000000, 0.600000, 
1704476008033434859, 1704476008132672901, 0.548582, 0.201354, 0.108764, 6.000000, 0.600000, 
1704476008132672901, 1704476008233117486, 0.545775, 0.191650, 0.107361, 6.000000, 0.600000, 
1704476008233117486, 1704476008333404708, 0.563964, 0.215271, 0.112060, 6.000000, 0.600000, 
1704476008333404708, 1704476008432680042, 0.569823, 0.223388, 0.105407, 6.000000, 0.600000, 
1704476008432680042, 1704476008533074277, 0.558958, 0.204650, 0.110291, 6.000000, 0.600000, 
1704476008533074277, 1704476008633490160, 0.551207, 0.202636, 0.108337, 6.000000, 0.600000, 
1704476008633490160, 1704476008732721950, 0.521788, 0.174805, 0.104858, 6.000000, 0.600000, 
1704476008732721950, 1704476008833110939, 0.557189, 0.202758, 0.110046, 6.000000, 0.600000, 
1704476008833110939, 1704476008933427100, 0.553526, 0.203918, 0.108520, 6.000000, 0.600000, 
1704476008933427100, 1704476009032687204, 0.549559, 0.203918, 0.100952, 6.000000, 0.600000, 
1704476009032687204, 1704476009133068017, 0.558349, 0.203490, 0.110107, 6.000000, 0.600000, 
1704476009133068017, 1704476009233557248, 0.546629, 0.197204, 0.105102, 6.000000, 0.600000, 
1704476009233557248, 1704476009332795473, 0.544982, 0.199768, 0.104981, 6.000000, 0.600000, 
1704476009332795473, 1704476009433208446, 0.581846, 0.226501, 0.109924, 6.000000, 0.600000, 
1704476009433208446, 1704476009533586181, 0.549620, 0.200927, 0.103332, 6.000000, 0.600000, 
1704476009533586181, 1704476009632796904, 0.544005, 0.197692, 0.104919, 6.000000, 0.600000, 
1704476009632796904, 1704476009733232205, 0.554747, 0.199463, 0.109070, 6.000000, 0.600000, 
1704476009733232205, 1704476009833602472, 0.537902, 0.188049, 0.104003, 6.000000, 0.600000, 
1704476009833602472, 1704476009932965729, 0.561522, 0.217223, 0.107788, 6.000000, 0.600000, 
1704476009932965729, 1704476010033362136, 0.576414, 0.221008, 0.105774, 6.000000, 0.600000, 
1704476010033362136, 1704476010133745681, 0.549987, 0.201293, 0.105956, 6.000000, 0.600000, 
1704476010133745681, 1704476010233087412, 0.547057, 0.195679, 0.107910, 6.000000, 0.600000, 
1704476010233087412, 1704476010333437651, 0.544676, 0.195251, 0.107239, 6.000000, 0.600000, 
1704476010333437651, 1704476010432739078, 0.566527, 0.220580, 0.105468, 6.000000, 0.600000, 
1704476010432739078, 1704476010533091160, 0.552550, 0.198730, 0.108521, 6.000000, 0.600000, 
1704476010533091160, 1704476010633418119, 0.547484, 0.198364, 0.106750, 6.000000, 0.600000, 
1704476010633418119, 1704476010733657028, 0.590086, 0.243468, 0.109008, 6.000000, 0.600000, 
1704476010733657028, 1704476010832986458, 0.597899, 0.248718, 0.109253, 6.000000, 0.600000, 
1704476010832986458, 1704476010933400761, 0.567808, 0.214111, 0.111328, 6.000000, 0.600000, 
1704476010933400761, 1704476011033734469, 0.562560, 0.213317, 0.105102, 6.000000, 0.600000, 
1704476011033734469, 1704476011133036212, 0.550231, 0.204773, 0.109375, 6.000000, 0.600000, 
1704476011133036212, 1704476011233402168, 0.567869, 0.213195, 0.108032, 6.000000, 0.600000, 
1704476011233402168, 1704476011333742922, 0.540831, 0.191039, 0.105041, 6.000000, 0.600000, 
1704476011333742922, 1704476011433124849, 0.581420, 0.230591, 0.110107, 6.000000, 0.600000, 
1704476011433124849, 1704476011533493060, 0.546263, 0.197204, 0.105835, 6.000000, 0.600000, 
1704476011533493060, 1704476011632745836, 0.538329, 0.192077, 0.103576, 6.000000, 0.600000, 
1704476011632745836, 1704476011733158846, 0.556212, 0.202270, 0.109741, 6.000000, 0.600000, 
1704476011733158846, 1704476011833485615, 0.547117, 0.197814, 0.105469, 6.000000, 0.600000, 
1704476011833485615, 1704476011932748607, 0.566405, 0.221069, 0.107848, 6.000000, 0.600000, 
1704476011932748607, 1704476012033159177, 0.582396, 0.227783, 0.108948, 6.000000, 0.600000, 
1704476012033159177, 1704476012133473747, 0.547667, 0.199096, 0.105468, 6.000000, 0.600000, 
1704476012133473747, 1704476012232703908, 0.589598, 0.244201, 0.111389, 7.000000, 0.700000, 
1704476012232703908, 1704476012333067198, 0.601256, 0.252441, 0.115478, 7.000000, 0.700000, 
1704476012333067198, 1704476012433370688, 0.722471, 0.366210, 0.116455, 8.000000, 0.800000, 
1704476012433370688, 1704476012533672428, 0.696105, 0.346739, 0.113525, 8.000000, 0.800000, 
1704476012533672428, 1704476012632944298, 0.638059, 0.291443, 0.112732, 8.000000, 0.800000, 
1704476012632944298, 1704476012733294033, 0.678221, 0.322386, 0.115417, 8.000000, 0.800000, 
1704476012733294033, 1704476012833568176, 0.682982, 0.333801, 0.112671, 8.000000, 0.800000, 
1704476012833568176, 1704476012932802139, 0.602904, 0.255981, 0.114562, 8.000000, 0.800000, 
1704476012932802139, 1704476013033219702, 0.617186, 0.263122, 0.108093, 7.000000, 0.700000, 
1704476013033219702, 1704476013133593739, 0.570006, 0.221496, 0.109253, 7.000000, 0.700000, 
1704476013133593739, 1704476013232828707, 0.540342, 0.193236, 0.105347, 7.000000, 0.700000, 
1704476013232828707, 1704476013333203676, 0.569213, 0.215454, 0.111510, 7.000000, 0.700000, 
1704476013333203676, 1704476013433570436, 0.579100, 0.230468, 0.108216, 7.000000, 0.700000, 
1704476013433570436, 1704476013532959158, 0.550475, 0.203735, 0.104614, 6.000000, 0.600000, 
1704476013532959158, 1704476013633324727, 0.567930, 0.213989, 0.111083, 7.000000, 0.700000, 
1704476013633324727, 1704476013733638072, 0.567565, 0.219420, 0.110901, 7.000000, 0.700000, 
1704476013733638072, 1704476013833026958, 0.560362, 0.214966, 0.105835, 7.000000, 0.700000, 
1704476013833026958, 1704476013933408265, 0.568602, 0.213561, 0.109252, 7.000000, 0.700000, 
1704476013933408265, 1704476014033736816, 0.581542, 0.232482, 0.105835, 6.000000, 0.600000, 
1704476014033736816, 1704476014133068874, 0.543272, 0.197021, 0.106506, 6.000000, 0.600000, 
